<s> Food was excellent , I only missed good coffee .. I enjoyed especially	and cakes . </s>	home made pastry	2
<s> Amenities at the hotel are minimal ( there 's not real bar , but	is available on the ground floor with sodas , sandwiches and snacks ) . </s>	a vending machine	2
<s>	at the hotel are minimal ( there 's not real bar , but a vending machine is available on the ground floor with sodas , sandwiches and snacks ) . </s>	Amenities	1
<s> The property respected frequent guest status and offered free	as the property only has 1 room type and no upgrades were available . </s>	internet	2
<s> The property respected frequent guest status and offered free	as the property only has 1 room type and no upgrades were available . </s>	internet	2
<s> The property respected frequent guest status and offered free internet as the property only has 1 room type and no	were available . </s>	upgrades	1
<s> No great luxury , but when looking for affordable , clean	, then this is your spot ! </s>	accommodation location	2
<s> No great luxury , but when looking for affordable , clean	, then this is your spot ! </s>	accommodation location	2
<s> No great luxury , but when looking for affordable , clean	, then this is your spot ! </s>	accommodation location	2
<s>	is great , just a few minutes walking from a shopping street / area with plenty of shops ( including a supermarket ) , bars and restaurants . </s>	The location	2
<s>	is great , just a few minutes walking from a shopping street / area with plenty of shops ( including a supermarket ) , bars and restaurants . </s>	The location	3
<s> Matress is really soft but may be ok ;	has a certain shabby touch and the philosophical statements are not reflected by the staff who works just like in any other hotel bur without any friendly touch </s>	the whole think	1
<s> Matress is really soft but may be ok ;	who works just like in any other hotel bur without any friendly touch </s>	the staff	1
<s>	is sort of even tinier . </s>	The bath	1
<s>	is really soft but may be ok ; the whole think has a certain shabby touch and the philosophical statements are not reflected by the staff who works just like in any other hotel bur without any friendly touch </s>	Matress	1
<s>	is really soft but may be ok ; the whole think has a certain shabby touch and the philosophical statements are not reflected by the staff who works just like in any other hotel bur without any friendly touch </s>	Matress	2
<s> like all hotels in	as · most important · the rooms on the street side are extremly noisy throughout the night . </s>	the window	0
<s> like all hotels in	as · most important · the rooms on the street side are extremly noisy throughout the night . </s>	the window	1
<s> like all hotels in	as · most important · the rooms on the street side are extremly noisy throughout the night . </s>	the window	1
<s> like all hotels in	are extremly noisy throughout the night . </s>	the rooms on the street side	0
<s>	with twin mattresses , nothing modern in the room , just everything very average . </s>	One bed	1
<s> One bed with twin mattresses , nothing modern in the room , just	very average . </s>	everything	1
<s> One bed with twin mattresses , nothing modern in	, just everything very average . </s>	the room	1
<s>	downstairs was quite nice , though . </s>	Restaurant	2
<s> OK , so	's an airport hotel , just functional etc. We got bumped to a next · day flight ( no frustration , though , so shouldn 't affect my hotel assessment ) , stayed here , but the room was rather underwhelming . </s>	it	1
<s> Just	</s>	average	2
<s> OK , so it 's an airport hotel , just functional etc. We got bumped to a next · day flight ( no frustration , though , so shouldn 't affect my hotel assessment ) , stayed here , but	was rather underwhelming . </s>	the room	1
<s> very warm welcome at the reception , very friendly and helpful	, especially at the bar and during breakfast , a really good experience overall , had a relaxing drink at the bar , visited the cigarrum smokers lounge and had a great start into the day at the very nicely assorted breakfast buffet . </s>	personnel	2
<s> very warm welcome at the reception , very friendly and helpful	, especially at the bar and during breakfast , a really good experience overall , had a relaxing drink at the bar , visited the cigarrum smokers lounge and had a great start into the day at the very nicely assorted breakfast buffet . </s>	personnel	3
<s> very warm welcome at the reception , very friendly and helpful personnel , especially at the bar and during breakfast , a really good	overall , had a relaxing drink at the bar , visited the cigarrum smokers lounge and had a great start into the day at the very nicely assorted breakfast buffet . </s>	experience	3
<s> very warm	at the reception , very friendly and helpful personnel , especially at the bar and during breakfast , a really good experience overall , had a relaxing drink at the bar , visited the cigarrum smokers lounge and had a great start into the day at the very nicely assorted breakfast buffet . </s>	welcome	3
<s> very warm welcome at the reception , very friendly and helpful personnel , especially at the bar and during	. </s>	breakfast buffet	3
<s>	and the fish restaurant were excellent and good value . </s>	The a la carte restaurant	2
<s> The a la carte restaurant and	and the fish restaurant were excellent and good value . </s>	the fish restaurant	2
<s>	and the fish restaurant were excellent and good value . </s>	The a la carte restaurant	3
<s> The a la carte restaurant and	and the fish restaurant were excellent and good value . </s>	the fish restaurant	3
<s>	was excellent , the pool guys always helped and were very pleasant . </s>	The bungalow	3
<s> The bungalow was excellent ,	always helped and were very pleasant . </s>	the pool guys	3
<s> The bungalow was excellent ,	always helped and were very pleasant . </s>	the pool guys	2
<s>	were friendly , pleasant and helpful . </s>	The waiters	2
<s>	were friendly , pleasant and helpful . </s>	The waiters	2
<s>	were friendly , pleasant and helpful . </s>	The waiters	2
<s> We have travelled all over the world and rate this as one of the best	. </s>	holidays	2
<s> The only down side was	in the restaurants as in a hotel of this quality we would expect an evening dress code e.g long trousers for men and no beach wear . </s>	the dress code	1
<s> My husband became disabled in recent years and	we received from the staff made it a holiday we could relax and enjoy without any stress to myself . </s>	the help	2
<s> Thoroughly enjoyable	</s>	holiday	2
<s> From arriving at	couldn 't do enough for us . </s>	the staff	2
<s> Splendid	near shopping center " Diagonal Mar " . </s>	hotel	3
<s> Splendid	near shopping center " Diagonal Mar " . </s>	hotel	2
<s> Splendid	near shopping center " Diagonal Mar " . </s>	hotel	2
<s>	very much . </s>	Hotel staff	3
<s>	is perfect ! </s>	Hotel	3
<s> While	was much lower . </s>	the price	3
<s>	quite slow , even if the welcome cocktail was good . </s>	Check · in	1
<s> Nice	in the roof top , but the towels have to be collected ONLY in the ground floor ... really uncomfortable ! </s>	pool	2
<s> Not so many	. </s>	restaurants around	1
<s>	too expensive . </s>	Spa services	0
<s>	modern and nice , but from the toilet comes out sewer smell ... terrible ! </s>	Room	2
<s>	modern and nice , but from the toilet comes out sewer smell ... terrible ! </s>	Room	2
<s> Room modern and nice , but from the toilet comes out sewer	... terrible ! </s>	smell	0
<s> Room modern and nice , but from the toilet comes out sewer	... terrible ! </s>	smell	1
<s> Check · in quite slow , even if	was good . </s>	the welcome cocktail	2
<s> Nice pool in	have to be collected ONLY in the ground floor ... really uncomfortable ! </s>	the towels	0
<s> Nice pool in	have to be collected ONLY in the ground floor ... really uncomfortable ! </s>	the towels	1
<s>	really modern and minimal . </s>	Hotel	3
<s>	really modern and minimal . </s>	Hotel	2
<s> Seems to be brand new ,	is very friendly and efficient , nice fitness in the eleventh floor , and rooms with the view over Tallinn </s>	staff	2
<s> Seems to be brand new ,	is very friendly and efficient , nice fitness in the eleventh floor , and rooms with the view over Tallinn </s>	staff	3
<s> Seems to be brand new , staff is very friendly and efficient , nice	in the eleventh floor , and rooms with the view over Tallinn </s>	fitness	2
<s> Seems to be brand new , staff is very friendly and efficient , nice fitness in the eleventh floor , and	with the view over Tallinn </s>	rooms	2
<s> Excellent	</s>	hotel	3
<s> Have stayed for Christmas in this wonderful	. </s>	hotel	3
<s> Very Good	</s>	services	3
<s>	was very Good . </s>	Entertainment program	3
<s> ( restaurants , bars , spa , Pool , fitnes , staff very Good ) very Good	very Good ) very Good GUEST RELATIONS staff . </s>	GUEST RELATIONS staff	3
<s>	is big and very nice . </s>	Aqua park	3
<s>	is big and very nice . </s>	Aqua park	2
<s>	was in a very nice location on the golf field . </s>	A la carte restaurant steak House	2
<s>	was very Good . </s>	All the sercices	3
<s> ( restaurants , bars , spa ,	, fitnes , staff very Good ) very Good GUEST RELATIONS staff . </s>	Pool	3
<s> ( restaurants , bars , spa , Pool ,	, staff very Good ) very Good GUEST RELATIONS staff . </s>	fitnes	3
<s> ( restaurants , bars ,	, Pool , fitnes , staff very Good ) very Good GUEST RELATIONS staff . </s>	spa	3
<s> ( restaurants , bars , spa , Pool , fitnes ,	very Good ) very Good GUEST RELATIONS staff . </s>	staff	3
<s> ( restaurants ,	, spa , Pool , fitnes , staff very Good ) very Good GUEST RELATIONS staff . </s>	bars	3
<s> (	, bars , spa , Pool , fitnes , staff very Good ) very Good GUEST RELATIONS staff . </s>	restaurants	3
<s>	was unexpected in the good way as possible ! </s>	Everything	2
<s> I got 5 days of maximum	. </s>	relax time	2
<s> I got 5 days of maximum	. </s>	relax time	2
<s>	... hard to leave it ! </s>	Melia Grand Hermitage	3
<s>	is located near Place de Opera , in a side street . </s>	The hotel	2
<s>	is probably the only good thing about this hotel . </s>	The location	1
<s>	is noisy ( thin walls , doors · I woke up several times because I thought someone was entering my rooms ) , smelly , very small and dirty . </s>	It	1
<s> It is noisy ( thin walls ,	· I woke up several times because I thought someone was entering my rooms ) , smelly , very small and dirty . </s>	doors	1
<s> It is noisy ( thin	, doors · I woke up several times because I thought someone was entering my rooms ) , smelly , very small and dirty . </s>	walls	1
<s> Cheap and noisy hotel with good	</s>	location	2
<s> Even though the price is decent for Paris , I would not recommend	. </s>	this hotel	1
<s> Cheap and noisy	with good location </s>	hotel	2
<s> Cheap and noisy	with good location </s>	hotel	1
<s> Even though	is decent for Paris , I would not recommend this hotel . </s>	the price	2
<s> I was glad that I didn 't have to take a shower in there (	was dirty and used ) . </s>	the bath tub	1
<s> I was glad that I didn 't have to take a shower in there (	was dirty and used ) . </s>	the bath tub	1
<s> A beautiful	by the sea · Ijust wish Ihad had time to make more of the very good facilities on offer . </s>	setting	2
<s> A beautiful	by the sea · Ijust wish Ihad had time to make more of the very good facilities on offer . </s>	setting	2
<s>	was well presented and interesting · Greek dishes with a general European twist . </s>	The food	2
<s>	was well presented and interesting · Greek dishes with a general European twist . </s>	The food	2
<s>	was well presented and interesting · Greek dishes with a general European twist . </s>	The food	2
<s>	worked fine ( skype ) for our needs . </s>	The technology provided	2
<s> The technology provided worked fine (	) for our needs . </s>	skype	2
<s> A beautiful setting by the sea · Ijust wish Ihad had time to make more of the very good	on offer . </s>	facilities	3
<s> The meeting room was very well serviced (	was fabulous ) and we were able to focus on our Agenda without having to worry about the operational elements of the visit . </s>	the coffee machine	3
<s>	was very well serviced ( the coffee machine was fabulous ) and we were able to focus on our Agenda without having to worry about the operational elements of the visit . </s>	The meeting room	3
<s> The food was a disappointment , although there was	. </s>	plenty of variety	2
<s>	was all overcooked and luke warm ! </s>	It	1
<s>	was all overcooked and luke warm ! </s>	It	1
<s> Because there are so few English who stay here	are delighed to talk to you ! </s>	the staff	2
<s> The hotel was a little bit shabby on first appearances but	was absolutely fine ! </s>	the room	3
<s>	was a disappointment , although there was plenty of variety . </s>	The food	1
<s>	was a little bit shabby on first appearances but the room was absolutely fine ! </s>	The hotel	1
<s> The owners maintained	very well . </s>	the place	3
<s> Room was equipped with TV , radio , Kettle , Coffee maker ,	and a tv with so many channels . </s>	dvd player	2
<s> Room was equipped with TV , radio , Kettle , Coffee maker , dvd player and a	with so many channels . </s>	tv	2
<s> Room was equipped with TV , radio ,	, Coffee maker , dvd player and a tv with so many channels . </s>	Kettle	2
<s> Room was equipped with TV ,	, Kettle , Coffee maker , dvd player and a tv with so many channels . </s>	radio	2
<s> Room was equipped with TV , radio , Kettle ,	, dvd player and a tv with so many channels . </s>	Coffee maker	2
<s> Room was equipped with	, radio , Kettle , Coffee maker , dvd player and a tv with so many channels . </s>	TV	2
<s> Ample towels and	were provided which many other B & amp ; B don 't usually provide enough . </s>	toiletries	2
<s> Ample	and toiletries were provided which many other B & amp ; B don 't usually provide enough . </s>	towels	2
<s> Owners were very generous with	. </s>	the breakfast servings	3
<s>	was equipped with TV , radio , Kettle , Coffee maker , dvd player and a tv with so many channels . </s>	Room	2
<s> Very clean and fresh	! </s>	room	3
<s> Very clean and fresh	! </s>	room	2
<s>	was very helpful in helping us with directions in the area as well as places to visit . </s>	Alphons	3
<s>	& amp ; B was very clean and fresh . </s>	This B & amp ; B	3
<s>	& amp ; B was very clean and fresh . </s>	This B & amp ; B	2
<s>	were warm and comfortable . </s>	Beddings	2
<s>	were warm and comfortable . </s>	Beddings	2
<s> It was held clean and	was very friendly . </s>	everyone	3
<s>	is very big and it takes quite a while to get from one place to the other , especially to get to the casino and the shops . </s>	The hotel	3
<s> As	was only built a few years ago it is not run down at all and is very modern . </s>	the hotel	2
<s> As	was only built a few years ago it is not run down at all and is very modern . </s>	the hotel	3
<s> As	was only built a few years ago it is not run down at all and is very modern . </s>	the hotel	2
<s> Great	directly on the strip ! </s>	hotel	3
<s> Great	directly on the strip ! </s>	hotel	2
<s>	was very nice . </s>	The hotel	3
<s>	was held clean and everyone was very friendly . </s>	It	2
<s> Its clean and satisfies all	wasn 't the most comfortable but was ' ok ' . </s>	the bed	2
<s> Its clean and satisfies all	wasn 't the most comfortable but was ' ok ' . </s>	the bed	1
<s>	clean and satisfies all the basic needs , The room i got was small but functional · it had TV , Closed and a desk. the bed wasn 't the most comfortable but was ' ok ' . </s>	Its	2
<s> There was not	but it was fresh and in good quality . </s>	much diversity on breakfast	1
<s> Its clean and satisfies all the basic needs ,	i got was small but functional · it had TV , Closed and a desk. the bed wasn 't the most comfortable but was ' ok ' . </s>	The room	1
<s> Its clean and satisfies all the basic needs ,	i got was small but functional · it had TV , Closed and a desk. the bed wasn 't the most comfortable but was ' ok ' . </s>	The room	2
<s> Its clean and satisfies all the basic needs , The room i got was small but functional · it had	, Closed and a desk. the bed wasn 't the most comfortable but was ' ok ' . </s>	TV	2
<s> Its clean and satisfies all the basic needs , The room i got was small but functional · it had TV ,	and a desk. the bed wasn 't the most comfortable but was ' ok ' . </s>	Closed	2
<s> Its clean and satisfies all the basic needs , The room i got was small but functional · it had TV , Closed and a	the bed wasn 't the most comfortable but was ' ok ' . </s>	desk.	2
<s>	was small but had a cool design . </s>	the bath room	1
<s>	was small but had a cool design . </s>	the bath room	2
<s> Other than that	were very friendly and quick . </s>	the receptionists	3
<s> Other than that	were very friendly and quick . </s>	the receptionists	2
<s>	is about a 20 minutes walking distance from the city center and theres nothing around . </s>	The hotel	1
<s>	is about a 20 minutes walking distance from the city center and theres nothing around . </s>	The hotel	1
<s> The Ibis Leeds is generally a good	for its price . </s>	hotel	2
<s> Its clean and satisfies all	, The room i got was small but functional · it had TV , Closed and a desk. the bed wasn 't the most comfortable but was ' ok ' . </s>	the basic needs	2
<s> There was not much diversity on breakfast but	was fresh and in good quality . </s>	it	2
<s> I would say its a good	. </s>	2 star hotel	2
<s> I would say	a good 2 star hotel . </s>	its	2
<s> There was not much diversity on breakfast but it was fresh and in good	. </s>	quality	2
<s> Thank you guys ,	was great fun !!! </s>	it	3
<s> We would like to stress the preciseness and	, especially in the restaurant . </s>	quality of tha staff 's services	2
<s> We would like to stress	and quality of tha staff 's services , especially in the restaurant . </s>	the preciseness	2
<s> We had experienced our best	ever , so far . </s>	holiday stay	3
<s> Our best	ever , so far </s>	holiday stay	3
<s> We have just arrived from this marvelous	. </s>	place	3
<s> We have been very plaesantly surprised , we liked	itself even more we had expected to do so based on the reviews and photos available online . </s>	the hotel	2
<s> We have been very plaesantly surprised , we liked	and the hotel itself even more we had expected to do so based on the reviews and photos available online . </s>	the overall location	2
<s> Rooms are super small , especially	never failing to salute any in / out guest with a smile . </s>	the bellmen	2
<s> Rooms are super small , especially	never failing to salute any in / out guest with a smile . </s>	the bellmen	2
<s> Rooms are super small , especially the bathroom .. Always ask for a high floor where it is more quite and the view is better ..	is very limited and not well selected .. Personal service very deteriorating , especially concierge services and failure to recognize repeated request for French newspaper instead of English .. Beware of a small step before the elevators coming from the restaurant as a fall would be fatal I suppose .. The only efficient staff I found during my stay were the bellmen never failing to salute any in / out guest with a smile . </s>	Food choice	1
<s> Rooms are super small , especially the bathroom .. Always ask for a high floor where it is more quite and the view is better ..	is very limited and not well selected .. Personal service very deteriorating , especially concierge services and failure to recognize repeated request for French newspaper instead of English .. Beware of a small step before the elevators coming from the restaurant as a fall would be fatal I suppose .. The only efficient staff I found during my stay were the bellmen never failing to salute any in / out guest with a smile . </s>	Food choice	0
<s> Rooms are super small ,	and failure to recognize repeated request for French newspaper instead of English .. Beware of a small step before the elevators coming from the restaurant as a fall would be fatal I suppose .. The only efficient staff I found during my stay were the bellmen never failing to salute any in / out guest with a smile . </s>	especially concierge services	0
<s> Rooms are super small , especially the bathroom .. Always ask for a high floor where it is more quite and the view is better .. Food choice is very limited and not well selected ..	very deteriorating , especially concierge services and failure to recognize repeated request for French newspaper instead of English .. Beware of a small step before the elevators coming from the restaurant as a fall would be fatal I suppose .. The only efficient staff I found during my stay were the bellmen never failing to salute any in / out guest with a smile . </s>	Personal service	0
<s> New	has an uncomfortable smell . </s>	bed linen	1
<s> New	has an uncomfortable smell . </s>	bed linen	2
<s> Rooms are super small , especially	is better .. Food choice is very limited and not well selected .. Personal service very deteriorating , especially concierge services and failure to recognize repeated request for French newspaper instead of English .. Beware of a small step before the elevators coming from the restaurant as a fall would be fatal I suppose .. The only efficient staff I found during my stay were the bellmen never failing to salute any in / out guest with a smile . </s>	the view	2
<s>	are super small , especially the bathroom .. Always ask for a high floor where it is more quite and the view is better .. Food choice is very limited and not well selected .. Personal service very deteriorating , especially concierge services and failure to recognize repeated request for French newspaper instead of English .. Beware of a small step before the elevators coming from the restaurant as a fall would be fatal I suppose .. The only efficient staff I found during my stay were the bellmen never failing to salute any in / out guest with a smile . </s>	Rooms	0
<s> Rooms are super small , especially	.. Always ask for a high floor where it is more quite and the view is better .. Food choice is very limited and not well selected .. Personal service very deteriorating , especially concierge services and failure to recognize repeated request for French newspaper instead of English .. Beware of a small step before the elevators coming from the restaurant as a fall would be fatal I suppose .. The only efficient staff I found during my stay were the bellmen never failing to salute any in / out guest with a smile . </s>	the bathroom	0
<s> Rooms are super small , especially the bathroom .. Always ask for a	where it is more quite and the view is better .. Food choice is very limited and not well selected .. Personal service very deteriorating , especially concierge services and failure to recognize repeated request for French newspaper instead of English .. Beware of a small step before the elevators coming from the restaurant as a fall would be fatal I suppose .. The only efficient staff I found during my stay were the bellmen never failing to salute any in / out guest with a smile . </s>	high floor	2
<s> Although	was clean and equipped with basics it felt very cramped . </s>	it	2
<s> Although	was clean and equipped with basics it felt very cramped . </s>	it	2
<s> Maybe	would be enough space for one person , for a couple it may feel crowded . </s>	it	2
<s>	itself is different story . </s>	The room	1
<s> And there is	too ! </s>	small pool on the roof	2
<s>	is very friendly and helpfull which made my stay enjoyable . </s>	Staff	3
<s>	is very friendly and helpfull which made my stay enjoyable . </s>	Staff	2
<s> Although	was clean and equipped with basics it felt very cramped . </s>	it	1
<s> Maybe	would be enough space for one person , for a couple it may feel crowded . </s>	it	1
<s> Still it is nice budget	for young travellers . </s>	hotel	2
<s> Still it is nice budget	for young travellers . </s>	hotel	2
<s> I knew I should expect small room but in reality	was very tiny . </s>	it	0
<s> This is modern budget	near La Rambla and Montjuic ( Jean Miro Institute worth seeing ) . </s>	hotel	2
<s> This is modern budget	near La Rambla and Montjuic ( Jean Miro Institute worth seeing ) . </s>	hotel	2
<s> This is modern budget	near La Rambla and Montjuic ( Jean Miro Institute worth seeing ) . </s>	hotel	2
<s> In the room there was	. </s>	coffee machine	2
<s>	was good , but I had impression that it was not cleaned properly · perhaps because we asked and got early check in . </s>	Room size	2
<s> It was not big but view was nice + there were towels and	there . </s>	relaxation area	2
<s> It was not big but view was nice + there were	and relaxation area there . </s>	towels	2
<s>	was rather small , but washbasin was in the room , which I thought was a great idea . </s>	Bathroom	1
<s>	was not big but view was nice + there were towels and relaxation area there . </s>	It	1
<s> It was not big but	was nice + there were towels and relaxation area there . </s>	view	2
<s>	was very friendly . </s>	Reception staff	3
<s> I loved	! </s>	rooftop swimming pool	3
<s> Room size was good , but I had impression that	was not cleaned properly · perhaps because we asked and got early check in . </s>	it	1
<s> Bathroom was rather small , but	, which I thought was a great idea . </s>	washbasin was in the room	3
<s> Marriott standard but	was not clean enough </s>	room	1
<s>	· 2 blocks form the beach in the heart of Art Deco district . </s>	Location	2
<s> finally we had to pay 20 Euro for	for a week · that should be included . </s>	internet	1
<s> TV signal was not good and we missed a	. </s>	up to date flat screen	1
<s> And · we stayed without any pension and	were very deficient . </s>	the kitchenware	0
<s> A big and nice appartement · but	of the bed were awfull hard . </s>	the madrasses	0
<s> A super holiday · but :	did not understand much english . </s>	the staff	1
<s> finally we had to pay 20 Euro for internet for a week ·	should be included . </s>	that	1
<s>	was not good and we missed a up to date flat screen . </s>	TV signal	1
<s>	we always will remember with joy and happiness </s>	A stay	2
<s> But · a very relaxing	with nice people and service in top . </s>	stay	3
<s> A big and nice	· but the madrasses of the bed were awfull hard . </s>	appartement	2
<s> A big and nice	· but the madrasses of the bed were awfull hard . </s>	appartement	2
<s> A super	· but : the staff did not understand much english . </s>	holiday	3
<s> But · a very relaxing stay with nice	and service in top . </s>	people	2
<s> But · a very relaxing stay with nice people and	in top . </s>	service	2
<s>	very mediocre , bread too hard , scrambled eggs with melk . </s>	Breakfast	0
<s>	are not up to par . </s>	Beds	1
<s>	are noisy , e.g. when somebody is taking a shower , u will hear the plumbing cooling off for the next hour .. a loud ticking noise . </s>	Rooms	1
<s>	is very sneaky and thus experienced in making money . </s>	This hotel	1
<s>	is very sneaky and thus experienced in making money . </s>	This hotel	0
<s> Executive room is just standard size room , but better looking and incl.	</s>	small fridge	2
<s>	does not talk English very well . </s>	Staff	1
<s> All in all , I would not go	again </s>	there	1
<s> Breakfast very mediocre ,	too hard , scrambled eggs with melk . </s>	bread	1
<s>	is just standard size room , but better looking and incl. small fridge </s>	Executive room	2
<s>	is just standard size room , but better looking and incl. small fridge </s>	Executive room	1
<s> The room was good ,	was very attentive · I said I needed to leave early in the morning to catch a flight ( which would make me lose breakfast ) , and the front desk offered me a takeaway basket with some fruits , cookies and juice so I could eat it on the go , all free of charge . </s>	the service	3
<s> This hotel has a great	, in the heart of Gran Via , and if you need to go somewhere , it is in front of a subway station . </s>	location	2
<s> This hotel has a great	, in the heart of Gran Via , and if you need to go somewhere , it is in front of a subway station . </s>	location	3
<s>	is old , and some might find it needs a restoration , but everything works perfectly . </s>	The design	1
<s>	was good , the service was very attentive · I said I needed to leave early in the morning to catch a flight ( which would make me lose breakfast ) , and the front desk offered me a takeaway basket with some fruits , cookies and juice so I could eat it on the go , all free of charge . </s>	The room	2
<s> This hotel has a great location , in the heart of Gran Via , and if you need to go somewhere ,	is in front of a subway station . </s>	it	2
<s> The design is old , and some might find	needs a restoration , but everything works perfectly . </s>	it	1
<s> The design is old , and some might find it needs a restoration , but	works perfectly . </s>	everything	3
<s> The room was good , the service was very attentive · I said I needed to leave early in the morning to catch a flight ( which would make me lose breakfast ) , and the front desk offered me a	with some fruits , cookies and juice so I could eat it on the go , all free of charge . </s>	takeaway basket	2
<s> The room was good , the service was very attentive · I said I needed to leave early in the morning to catch a flight ( which would make me lose breakfast ) , and the front desk offered me a takeaway basket with some fruits , cookies and juice so I could eat it on the go ,	free of charge . </s>	all	2
<s> Great location , attentive	</s>	staff	2
<s> The only drawback from this hotel is that	is in an old building . </s>	it	1
<s> Great	, attentive staff </s>	location	3
<s> Given	was higher than usual . </s>	the noise level	1
<s> This budget hotel is in a generally OK condition ,	were in a good shape . </s>	the bathroom	2
<s> This budget hotel is in a generally OK condition ,	and the bathroom were in a good shape . </s>	the room	2
<s> This budget	is in a generally OK condition , the room and the bathroom were in a good shape . </s>	hotel	2
<s> This budget	is in a generally OK condition , the room and the bathroom were in a good shape . </s>	hotel	2
<s> The only bad thing was , that	was really poor quality , and they even charged us despite the fact that we had that covered in the reservations . </s>	the breakfast	0
<s> The only bad thing was , that	and the breakfast was really poor quality , and they even charged us despite the fact that we had that covered in the reservations . </s>	the restaurant area	0
<s> Budget	at the Terminale Centrale , Milan </s>	hotel	2
<s>	is located a couple of blocks from the central Railway station in Milan , Italy , called Terminal Centrale . </s>	This hotel	2
<s> City of good	</s>	food	2
<s>	is laying in the real center of Lyon and the old parts of town is all around . </s>	The hotel	2
<s> Very close there are	and you can also find excusive cloth boutiques , antic shops for books and funiture , etc. Afew blocks away there ia also a large walking street with shopping and restaurants and in every corner you will find bars where you can sit down and rest your legs and cool down with a drink ! </s>	lots of narrow old streets with shopping of all kind	2
<s> The hotel is laying in	is all around . </s>	the old parts of town	2
<s> At the hotel ,	were always smiling and helpful . </s>	staff members	2
<s> At the hotel ,	were always smiling and helpful . </s>	staff members	2
<s> Genuine	and people </s>	country	2
<s> Genuine country and	</s>	people	2
<s> If you really want a break from your current lifestyle , it 's a genuine and peaceful	. </s>	destination	2
<s> If you really want a break from your current lifestyle , it 's a genuine and peaceful	. </s>	destination	2
<s> The hotel provides free	on the Strip , rooms are quite spacious and modern . </s>	shuttle taxi to different places	2
<s> The hotel provides free shuttle taxi to different places on the Strip ,	are quite spacious and modern . </s>	rooms	2
<s> The hotel provides free shuttle taxi to different places on the Strip ,	are quite spacious and modern . </s>	rooms	2
<s> Complimentary	served in the lobby was good . </s>	breakfast	2
<s> The price was amazing ,	perfect . </s>	the service	3
<s> We were very satisfied with	. </s>	the hotel	3
<s>	was amazing , the service perfect . </s>	The price	3
<s> The rooms looked very good every day ,	completely done. and then there 's the animation is very well organized for kids and for older people 's show every night. and this girl elina I must thank you for this nice holiday In this great hotel </s>	your room	3
<s> The rooms looked very good every day , your room completely done. and then there 's	is very well organized for kids and for older people 's show every night. and this girl elina I must thank you for this nice holiday In this great hotel </s>	the animation	3
<s> The rooms looked very good every day , your room completely done. and then there 's the animation is very well organized for kids and for older people 's show every night. and this girl elina I must thank you for this nice	In this great hotel </s>	holiday	2
<s> The rooms looked very good every day , your room completely done. and then there 's the animation is very well organized for kids and for older people 's	every night. and this girl elina I must thank you for this nice holiday In this great hotel </s>	show	2
<s> The rooms looked very good every day , your room completely done. and then there 's the animation is very well organized for kids and for older people 's show every night. and this girl elina I must thank you for this nice holiday In this great	</s>	hotel	3
<s> Very good	</s>	hotel	3
<s>	looked very good every day , your room completely done. and then there 's the animation is very well organized for kids and for older people 's show every night. and this girl elina I must thank you for this nice holiday In this great hotel </s>	The rooms	3
<s> In addition ,	is like a toilet trailer that has been placed in the room . </s>	the bathroom	1
<s> Check · in is at a machine which disclose your room card ( key ) and there is thus no	( at least not at night ) . </s>	reception	1
<s>	is at a machine which disclose your room card ( key ) and there is thus no reception ( at least not at night ) . </s>	Check · in	1
<s> Cheap but that is	! </s>	it	2
<s> Cheap but that is	! </s>	it	1
<s> In addition ,	was in quite disgusting condition and the bathroom is like a toilet trailer that has been placed in the room . </s>	the room	1
<s> But if you 're looking for a bed and nothing else ,	is a possibility . </s>	this	1
<s> Very nice	situated in the middle of Paris next to Les Halles metro and RER station . </s>	hotel	3
<s> Very nice	situated in the middle of Paris next to Les Halles metro and RER station . </s>	hotel	2
<s> Very nice	situated in the middle of Paris next to Les Halles metro and RER station . </s>	hotel	2
<s>	are very quiet . </s>	Rooms with a view on other site	3
<s> Near hotel there are many bars , pubs ,	. </s>	clubs	2
<s> Near hotel there are	, pubs , clubs . </s>	many bars	2
<s> Near hotel there are many bars ,	, clubs . </s>	pubs	2
<s>	of the hotel is noise from the fountain situated on square next to the hotel . </s>	The most disadvantage	1
<s> Hotel rooms are equiped with good kitchenete facilities , there is toaster , electric kettle , microwave and	. </s>	dishwasher	2
<s> Hotel rooms are equiped with good kitchenete facilities , there is toaster , electric kettle ,	and dishwasher . </s>	microwave	2
<s> Hotel rooms are equiped with good kitchenete facilities , there is toaster ,	, microwave and dishwasher . </s>	electric kettle	2
<s> Hotel rooms are equiped with good kitchenete facilities , there is	, electric kettle , microwave and dishwasher . </s>	toaster	2
<s> Best	to stay in a very middle of Paris </s>	place	3
<s> Best	to stay in a very middle of Paris </s>	place	3
<s>	, Notre Dame , Centre Pompidou and river Seine are less than 5 mins walk . </s>	Louvre	2
<s> Louvre ,	, Centre Pompidou and river Seine are less than 5 mins walk . </s>	Notre Dame	2
<s> Louvre , Notre Dame , Centre Pompidou and	are less than 5 mins walk . </s>	river Seine	2
<s> Louvre , Notre Dame ,	and river Seine are less than 5 mins walk . </s>	Centre Pompidou	2
<s>	are spacious and well · furnished . </s>	The rooms	2
<s>	are spacious and well · furnished . </s>	The rooms	2
<s>	is delightfully tranquil and relaxing and it was for us a lovely place to return to after a busy day sightseeing in the City . </s>	The atmosphere	2
