<s> Food was excellent , I only missed good coffee .. I enjoyed especially	and cakes . </s>	home made pastry	1
<s>	are spacious and neatly decorated . </s>	Rooms	1
<s>	are spacious and neatly decorated . </s>	Rooms	1
<s>	in superbly decorated and furnished lounge is delicious ( though somewhat overcharged ... so try to book your room at the NH Carlton breakfast included ) and view on the city is great . </s>	Breakfast	1
<s> A definitely highly recommended	. </s>	hotel	1
<s> Breakfast in superbly decorated and furnished lounge is delicious ( though somewhat overcharged ... so try to book your room at the NH Carlton breakfast included ) and	is great . </s>	view on the city	1
<s>	is only a few minutes ' walk or 2 tram stops away . </s>	Dam Square	1
<s> Quite comfortable hotel in excellent	</s>	location	1
<s> Quite comfortable	in excellent location </s>	hotel	1
<s> Have also stayed in other hotels and to me	is definitely the best . </s>	NH CARLTON	1
<s> The property respected	and offered free internet as the property only has 1 room type and no upgrades were available . </s>	frequent guest status	1
<s> The property respected frequent guest status and offered free internet as the property only has	and no upgrades were available . </s>	1 room type	0
<s> Amenities at the hotel are minimal ( there 's not	, but a vending machine is available on the ground floor with sodas , sandwiches and snacks ) . </s>	real bar	0
<s> No	, but when looking for affordable , clean accommodation in a good location , then this is your spot ! </s>	great luxury	0
<s> Amenities at the hotel are minimal ( there 's not real bar , but	is available on the ground floor with sodas , sandwiches and snacks ) . </s>	a vending machine	1
<s>	at the hotel are minimal ( there 's not real bar , but a vending machine is available on the ground floor with sodas , sandwiches and snacks ) . </s>	Amenities	0
<s> The property respected frequent guest status and offered free	as the property only has 1 room type and no upgrades were available . </s>	internet	1
<s> The property respected frequent guest status and offered free	as the property only has 1 room type and no upgrades were available . </s>	internet	1
<s> The property respected frequent guest status and offered free internet as the property only has 1 room type and no	were available . </s>	upgrades	0
<s> No great luxury , but when looking for affordable , clean	, then this is your spot ! </s>	accommodation location	1
<s> No great luxury , but when looking for affordable , clean	, then this is your spot ! </s>	accommodation location	1
<s> No great luxury , but when looking for affordable , clean	, then this is your spot ! </s>	accommodation location	1
<s>	is great , just a few minutes walking from a shopping street / area with plenty of shops ( including a supermarket ) , bars and restaurants . </s>	The location	1
<s>	is great , just a few minutes walking from a shopping street / area with plenty of shops ( including a supermarket ) , bars and restaurants . </s>	The location	1
<s> Matress is really soft but may be ok ;	has a certain shabby touch and the philosophical statements are not reflected by the staff who works just like in any other hotel bur without any friendly touch </s>	the whole think	0
<s> Matress is really soft but may be ok ;	who works just like in any other hotel bur without any friendly touch </s>	the staff	0
<s>	is sort of even tinier . </s>	The bath	0
<s>	is really soft but may be ok ; the whole think has a certain shabby touch and the philosophical statements are not reflected by the staff who works just like in any other hotel bur without any friendly touch </s>	Matress	0
<s>	is really soft but may be ok ; the whole think has a certain shabby touch and the philosophical statements are not reflected by the staff who works just like in any other hotel bur without any friendly touch </s>	Matress	1
<s> like all hotels in	as · most important · the rooms on the street side are extremly noisy throughout the night . </s>	the window	0
<s> like all hotels in	as · most important · the rooms on the street side are extremly noisy throughout the night . </s>	the window	0
<s> like all hotels in	as · most important · the rooms on the street side are extremly noisy throughout the night . </s>	the window	0
<s> like all hotels in	are extremly noisy throughout the night . </s>	the rooms on the street side	0
<s>	with twin mattresses , nothing modern in the room , just everything very average . </s>	One bed	0
<s> One bed with twin mattresses , nothing modern in the room , just	very average . </s>	everything	0
<s> One bed with twin mattresses , nothing modern in	, just everything very average . </s>	the room	0
<s>	downstairs was quite nice , though . </s>	Restaurant	1
<s> OK , so	's an airport hotel , just functional etc. We got bumped to a next · day flight ( no frustration , though , so shouldn 't affect my hotel assessment ) , stayed here , but the room was rather underwhelming . </s>	it	0
<s> Just	</s>	average	1
<s> OK , so it 's an airport hotel , just functional etc. We got bumped to a next · day flight ( no frustration , though , so shouldn 't affect my hotel assessment ) , stayed here , but	was rather underwhelming . </s>	the room	0
<s> very warm welcome at the reception , very friendly and helpful	, especially at the bar and during breakfast , a really good experience overall , had a relaxing drink at the bar , visited the cigarrum smokers lounge and had a great start into the day at the very nicely assorted breakfast buffet . </s>	personnel	1
<s> very warm welcome at the reception , very friendly and helpful	, especially at the bar and during breakfast , a really good experience overall , had a relaxing drink at the bar , visited the cigarrum smokers lounge and had a great start into the day at the very nicely assorted breakfast buffet . </s>	personnel	1
<s> very warm welcome at the reception , very friendly and helpful personnel , especially at the bar and during breakfast , a really good	overall , had a relaxing drink at the bar , visited the cigarrum smokers lounge and had a great start into the day at the very nicely assorted breakfast buffet . </s>	experience	1
<s> very warm	at the reception , very friendly and helpful personnel , especially at the bar and during breakfast , a really good experience overall , had a relaxing drink at the bar , visited the cigarrum smokers lounge and had a great start into the day at the very nicely assorted breakfast buffet . </s>	welcome	1
<s> very warm welcome at the reception , very friendly and helpful personnel , especially at the bar and during	. </s>	breakfast buffet	1
<s>	and the fish restaurant were excellent and good value . </s>	The a la carte restaurant	1
<s> The a la carte restaurant and	and the fish restaurant were excellent and good value . </s>	the fish restaurant	1
<s>	and the fish restaurant were excellent and good value . </s>	The a la carte restaurant	1
<s> The a la carte restaurant and	and the fish restaurant were excellent and good value . </s>	the fish restaurant	1
<s>	was excellent , the pool guys always helped and were very pleasant . </s>	The bungalow	1
<s> The bungalow was excellent ,	always helped and were very pleasant . </s>	the pool guys	1
<s> The bungalow was excellent ,	always helped and were very pleasant . </s>	the pool guys	1
<s>	were friendly , pleasant and helpful . </s>	The waiters	1
<s>	were friendly , pleasant and helpful . </s>	The waiters	1
<s>	were friendly , pleasant and helpful . </s>	The waiters	1
<s> We have travelled all over the world and rate this as one of the best	. </s>	holidays	1
<s> The only down side was	in the restaurants as in a hotel of this quality we would expect an evening dress code e.g long trousers for men and no beach wear . </s>	the dress code	0
<s> My husband became disabled in recent years and	we received from the staff made it a holiday we could relax and enjoy without any stress to myself . </s>	the help	1
<s> Thoroughly enjoyable	</s>	holiday	1
<s> From arriving at	couldn 't do enough for us . </s>	the staff	1
<s> Splendid	near shopping center " Diagonal Mar " . </s>	hotel	1
<s> Splendid	near shopping center " Diagonal Mar " . </s>	hotel	1
<s> Splendid	near shopping center " Diagonal Mar " . </s>	hotel	1
<s>	very much . </s>	Hotel staff	1
<s>	is perfect ! </s>	Hotel	1
<s> While	was much lower . </s>	the price	1
<s>	quite slow , even if the welcome cocktail was good . </s>	Check · in	0
<s> Nice	in the roof top , but the towels have to be collected ONLY in the ground floor ... really uncomfortable ! </s>	pool	1
<s> Not so many	. </s>	restaurants around	0
<s>	too expensive . </s>	Spa services	0
<s>	modern and nice , but from the toilet comes out sewer smell ... terrible ! </s>	Room	1
<s>	modern and nice , but from the toilet comes out sewer smell ... terrible ! </s>	Room	1
<s> Room modern and nice , but from the toilet comes out sewer	... terrible ! </s>	smell	0
<s> Room modern and nice , but from the toilet comes out sewer	... terrible ! </s>	smell	0
<s> Check · in quite slow , even if	was good . </s>	the welcome cocktail	1
<s> Nice pool in	have to be collected ONLY in the ground floor ... really uncomfortable ! </s>	the towels	0
<s> Nice pool in	have to be collected ONLY in the ground floor ... really uncomfortable ! </s>	the towels	0
<s>	really modern and minimal . </s>	Hotel	1
<s>	really modern and minimal . </s>	Hotel	1
<s> Seems to be brand new ,	is very friendly and efficient , nice fitness in the eleventh floor , and rooms with the view over Tallinn </s>	staff	1
<s> Seems to be brand new ,	is very friendly and efficient , nice fitness in the eleventh floor , and rooms with the view over Tallinn </s>	staff	1
<s> Seems to be brand new , staff is very friendly and efficient , nice	in the eleventh floor , and rooms with the view over Tallinn </s>	fitness	1
<s> Seems to be brand new , staff is very friendly and efficient , nice fitness in the eleventh floor , and	with the view over Tallinn </s>	rooms	1
<s> Excellent	</s>	hotel	1
<s> Have stayed for Christmas in this wonderful	. </s>	hotel	1
<s> Very Good	</s>	services	1
<s>	was very Good . </s>	Entertainment program	1
<s> ( restaurants , bars , spa , Pool , fitnes , staff very Good ) very Good	very Good ) very Good GUEST RELATIONS staff . </s>	GUEST RELATIONS staff	1
<s>	is big and very nice . </s>	Aqua park	1
<s>	is big and very nice . </s>	Aqua park	1
<s>	was in a very nice location on the golf field . </s>	A la carte restaurant steak House	1
<s>	was very Good . </s>	All the sercices	1
<s> ( restaurants , bars , spa ,	, fitnes , staff very Good ) very Good GUEST RELATIONS staff . </s>	Pool	1
<s> ( restaurants , bars , spa , Pool ,	, staff very Good ) very Good GUEST RELATIONS staff . </s>	fitnes	1
<s> ( restaurants , bars ,	, Pool , fitnes , staff very Good ) very Good GUEST RELATIONS staff . </s>	spa	1
<s> ( restaurants , bars , spa , Pool , fitnes ,	very Good ) very Good GUEST RELATIONS staff . </s>	staff	1
<s> ( restaurants ,	, spa , Pool , fitnes , staff very Good ) very Good GUEST RELATIONS staff . </s>	bars	1
<s> (	, bars , spa , Pool , fitnes , staff very Good ) very Good GUEST RELATIONS staff . </s>	restaurants	1
<s>	was unexpected in the good way as possible ! </s>	Everything	1
<s> I got 5 days of maximum	. </s>	relax time	1
<s> I got 5 days of maximum	. </s>	relax time	1
<s>	... hard to leave it ! </s>	Melia Grand Hermitage	1
<s>	is located near Place de Opera , in a side street . </s>	The hotel	1
<s>	is probably the only good thing about this hotel . </s>	The location	0
<s>	is noisy ( thin walls , doors · I woke up several times because I thought someone was entering my rooms ) , smelly , very small and dirty . </s>	It	0
<s> It is noisy ( thin walls ,	· I woke up several times because I thought someone was entering my rooms ) , smelly , very small and dirty . </s>	doors	0
<s> It is noisy ( thin	, doors · I woke up several times because I thought someone was entering my rooms ) , smelly , very small and dirty . </s>	walls	0
<s> Cheap and noisy hotel with good	</s>	location	1
<s> Even though the price is decent for Paris , I would not recommend	. </s>	this hotel	0
<s> Cheap and noisy	with good location </s>	hotel	1
<s> Cheap and noisy	with good location </s>	hotel	0
<s> Even though	is decent for Paris , I would not recommend this hotel . </s>	the price	1
<s> I was glad that I didn 't have to take a shower in there (	was dirty and used ) . </s>	the bath tub	0
<s> I was glad that I didn 't have to take a shower in there (	was dirty and used ) . </s>	the bath tub	0
<s> A beautiful	by the sea · Ijust wish Ihad had time to make more of the very good facilities on offer . </s>	setting	1
<s> A beautiful	by the sea · Ijust wish Ihad had time to make more of the very good facilities on offer . </s>	setting	1
<s>	was well presented and interesting · Greek dishes with a general European twist . </s>	The food	1
<s>	was well presented and interesting · Greek dishes with a general European twist . </s>	The food	1
<s>	was well presented and interesting · Greek dishes with a general European twist . </s>	The food	1
<s>	worked fine ( skype ) for our needs . </s>	The technology provided	1
<s> The technology provided worked fine (	) for our needs . </s>	skype	1
<s> A beautiful setting by the sea · Ijust wish Ihad had time to make more of the very good	on offer . </s>	facilities	1
<s> The meeting room was very well serviced (	was fabulous ) and we were able to focus on our Agenda without having to worry about the operational elements of the visit . </s>	the coffee machine	1
<s>	was very well serviced ( the coffee machine was fabulous ) and we were able to focus on our Agenda without having to worry about the operational elements of the visit . </s>	The meeting room	1
<s> The food was a disappointment , although there was	. </s>	plenty of variety	1
<s>	was all overcooked and luke warm ! </s>	It	0
<s>	was all overcooked and luke warm ! </s>	It	0
<s> Because there are so few English who stay here	are delighed to talk to you ! </s>	the staff	1
<s> The hotel was a little bit shabby on first appearances but	was absolutely fine ! </s>	the room	1
<s>	was a disappointment , although there was plenty of variety . </s>	The food	0
<s>	was a little bit shabby on first appearances but the room was absolutely fine ! </s>	The hotel	0
<s> The owners maintained	very well . </s>	the place	1
<s> Room was equipped with TV , radio , Kettle , Coffee maker ,	and a tv with so many channels . </s>	dvd player	1
<s> Room was equipped with TV , radio , Kettle , Coffee maker , dvd player and a	with so many channels . </s>	tv	1
<s> Room was equipped with TV , radio ,	, Coffee maker , dvd player and a tv with so many channels . </s>	Kettle	1
<s> Room was equipped with TV ,	, Kettle , Coffee maker , dvd player and a tv with so many channels . </s>	radio	1
<s> Room was equipped with TV , radio , Kettle ,	, dvd player and a tv with so many channels . </s>	Coffee maker	1
<s> Room was equipped with	, radio , Kettle , Coffee maker , dvd player and a tv with so many channels . </s>	TV	1
<s> Ample towels and	were provided which many other B & amp ; B don 't usually provide enough . </s>	toiletries	1
<s> Ample	and toiletries were provided which many other B & amp ; B don 't usually provide enough . </s>	towels	1
<s> Owners were very generous with	. </s>	the breakfast servings	1
<s>	was equipped with TV , radio , Kettle , Coffee maker , dvd player and a tv with so many channels . </s>	Room	1
<s> Very clean and fresh	! </s>	room	1
<s> Very clean and fresh	! </s>	room	1
<s>	was very helpful in helping us with directions in the area as well as places to visit . </s>	Alphons	1
<s>	& amp ; B was very clean and fresh . </s>	This B & amp ; B	1
<s>	& amp ; B was very clean and fresh . </s>	This B & amp ; B	1
<s>	were warm and comfortable . </s>	Beddings	1
<s>	were warm and comfortable . </s>	Beddings	1
<s> It was held clean and	was very friendly . </s>	everyone	1
<s>	is very big and it takes quite a while to get from one place to the other , especially to get to the casino and the shops . </s>	The hotel	1
<s> As	was only built a few years ago it is not run down at all and is very modern . </s>	the hotel	1
<s> As	was only built a few years ago it is not run down at all and is very modern . </s>	the hotel	1
<s> As	was only built a few years ago it is not run down at all and is very modern . </s>	the hotel	1
<s> Great	directly on the strip ! </s>	hotel	1
<s> Great	directly on the strip ! </s>	hotel	1
<s>	was very nice . </s>	The hotel	1
<s>	was held clean and everyone was very friendly . </s>	It	1
<s> Its clean and satisfies all	wasn 't the most comfortable but was ' ok ' . </s>	the bed	1
<s> Its clean and satisfies all	wasn 't the most comfortable but was ' ok ' . </s>	the bed	0
<s>	clean and satisfies all the basic needs , The room i got was small but functional · it had TV , Closed and a desk. the bed wasn 't the most comfortable but was ' ok ' . </s>	Its	1
<s> There was not	but it was fresh and in good quality . </s>	much diversity on breakfast	0
<s> Its clean and satisfies all the basic needs ,	i got was small but functional · it had TV , Closed and a desk. the bed wasn 't the most comfortable but was ' ok ' . </s>	The room	0
<s> Its clean and satisfies all the basic needs ,	i got was small but functional · it had TV , Closed and a desk. the bed wasn 't the most comfortable but was ' ok ' . </s>	The room	1
<s> Its clean and satisfies all the basic needs , The room i got was small but functional · it had	, Closed and a desk. the bed wasn 't the most comfortable but was ' ok ' . </s>	TV	1
<s> Its clean and satisfies all the basic needs , The room i got was small but functional · it had TV ,	and a desk. the bed wasn 't the most comfortable but was ' ok ' . </s>	Closed	1
<s> Its clean and satisfies all the basic needs , The room i got was small but functional · it had TV , Closed and a	the bed wasn 't the most comfortable but was ' ok ' . </s>	desk.	1
<s>	was small but had a cool design . </s>	the bath room	0
<s>	was small but had a cool design . </s>	the bath room	1
<s> Other than that	were very friendly and quick . </s>	the receptionists	1
<s> Other than that	were very friendly and quick . </s>	the receptionists	1
<s>	is about a 20 minutes walking distance from the city center and theres nothing around . </s>	The hotel	0
<s>	is about a 20 minutes walking distance from the city center and theres nothing around . </s>	The hotel	0
<s> The Ibis Leeds is generally a good	for its price . </s>	hotel	1
<s> Its clean and satisfies all	, The room i got was small but functional · it had TV , Closed and a desk. the bed wasn 't the most comfortable but was ' ok ' . </s>	the basic needs	1
<s> There was not much diversity on breakfast but	was fresh and in good quality . </s>	it	1
<s> I would say its a good	. </s>	2 star hotel	1
<s> I would say	a good 2 star hotel . </s>	its	1
<s> There was not much diversity on breakfast but it was fresh and in good	. </s>	quality	1
<s> Thank you guys ,	was great fun !!! </s>	it	1
<s> We would like to stress the preciseness and	, especially in the restaurant . </s>	quality of tha staff 's services	1
<s> We would like to stress	and quality of tha staff 's services , especially in the restaurant . </s>	the preciseness	1
<s> We had experienced our best	ever , so far . </s>	holiday stay	1
<s> Our best	ever , so far </s>	holiday stay	1
<s> We have just arrived from this marvelous	. </s>	place	1
<s> We have been very plaesantly surprised , we liked	itself even more we had expected to do so based on the reviews and photos available online . </s>	the hotel	1
<s> We have been very plaesantly surprised , we liked	and the hotel itself even more we had expected to do so based on the reviews and photos available online . </s>	the overall location	1
<s> Rooms are super small , especially	never failing to salute any in / out guest with a smile . </s>	the bellmen	1
<s> Rooms are super small , especially	never failing to salute any in / out guest with a smile . </s>	the bellmen	1
<s> Rooms are super small , especially the bathroom .. Always ask for a high floor where it is more quite and the view is better ..	is very limited and not well selected .. Personal service very deteriorating , especially concierge services and failure to recognize repeated request for French newspaper instead of English .. Beware of a small step before the elevators coming from the restaurant as a fall would be fatal I suppose .. The only efficient staff I found during my stay were the bellmen never failing to salute any in / out guest with a smile . </s>	Food choice	0
<s> Rooms are super small , especially the bathroom .. Always ask for a high floor where it is more quite and the view is better ..	is very limited and not well selected .. Personal service very deteriorating , especially concierge services and failure to recognize repeated request for French newspaper instead of English .. Beware of a small step before the elevators coming from the restaurant as a fall would be fatal I suppose .. The only efficient staff I found during my stay were the bellmen never failing to salute any in / out guest with a smile . </s>	Food choice	0
<s> Rooms are super small ,	and failure to recognize repeated request for French newspaper instead of English .. Beware of a small step before the elevators coming from the restaurant as a fall would be fatal I suppose .. The only efficient staff I found during my stay were the bellmen never failing to salute any in / out guest with a smile . </s>	especially concierge services	0
<s> Rooms are super small , especially the bathroom .. Always ask for a high floor where it is more quite and the view is better .. Food choice is very limited and not well selected ..	very deteriorating , especially concierge services and failure to recognize repeated request for French newspaper instead of English .. Beware of a small step before the elevators coming from the restaurant as a fall would be fatal I suppose .. The only efficient staff I found during my stay were the bellmen never failing to salute any in / out guest with a smile . </s>	Personal service	0
<s> New	has an uncomfortable smell . </s>	bed linen	0
<s> New	has an uncomfortable smell . </s>	bed linen	1
<s> Rooms are super small , especially	is better .. Food choice is very limited and not well selected .. Personal service very deteriorating , especially concierge services and failure to recognize repeated request for French newspaper instead of English .. Beware of a small step before the elevators coming from the restaurant as a fall would be fatal I suppose .. The only efficient staff I found during my stay were the bellmen never failing to salute any in / out guest with a smile . </s>	the view	1
<s>	are super small , especially the bathroom .. Always ask for a high floor where it is more quite and the view is better .. Food choice is very limited and not well selected .. Personal service very deteriorating , especially concierge services and failure to recognize repeated request for French newspaper instead of English .. Beware of a small step before the elevators coming from the restaurant as a fall would be fatal I suppose .. The only efficient staff I found during my stay were the bellmen never failing to salute any in / out guest with a smile . </s>	Rooms	0
<s> Rooms are super small , especially	.. Always ask for a high floor where it is more quite and the view is better .. Food choice is very limited and not well selected .. Personal service very deteriorating , especially concierge services and failure to recognize repeated request for French newspaper instead of English .. Beware of a small step before the elevators coming from the restaurant as a fall would be fatal I suppose .. The only efficient staff I found during my stay were the bellmen never failing to salute any in / out guest with a smile . </s>	the bathroom	0
<s> Rooms are super small , especially the bathroom .. Always ask for a	where it is more quite and the view is better .. Food choice is very limited and not well selected .. Personal service very deteriorating , especially concierge services and failure to recognize repeated request for French newspaper instead of English .. Beware of a small step before the elevators coming from the restaurant as a fall would be fatal I suppose .. The only efficient staff I found during my stay were the bellmen never failing to salute any in / out guest with a smile . </s>	high floor	1
<s> Although	was clean and equipped with basics it felt very cramped . </s>	it	1
<s> Although	was clean and equipped with basics it felt very cramped . </s>	it	1
<s> Maybe	would be enough space for one person , for a couple it may feel crowded . </s>	it	1
<s>	itself is different story . </s>	The room	0
<s> And there is	too ! </s>	small pool on the roof	1
<s>	is very friendly and helpfull which made my stay enjoyable . </s>	Staff	1
<s>	is very friendly and helpfull which made my stay enjoyable . </s>	Staff	1
<s> Although	was clean and equipped with basics it felt very cramped . </s>	it	0
<s> Maybe	would be enough space for one person , for a couple it may feel crowded . </s>	it	0
<s> Still it is nice budget	for young travellers . </s>	hotel	1
<s> Still it is nice budget	for young travellers . </s>	hotel	1
<s> I knew I should expect small room but in reality	was very tiny . </s>	it	0
<s> This is modern budget	near La Rambla and Montjuic ( Jean Miro Institute worth seeing ) . </s>	hotel	1
<s> This is modern budget	near La Rambla and Montjuic ( Jean Miro Institute worth seeing ) . </s>	hotel	1
<s> This is modern budget	near La Rambla and Montjuic ( Jean Miro Institute worth seeing ) . </s>	hotel	1
<s> In the room there was	. </s>	coffee machine	1
<s>	was good , but I had impression that it was not cleaned properly · perhaps because we asked and got early check in . </s>	Room size	1
<s> It was not big but view was nice + there were towels and	there . </s>	relaxation area	1
<s> It was not big but view was nice + there were	and relaxation area there . </s>	towels	1
<s>	was rather small , but washbasin was in the room , which I thought was a great idea . </s>	Bathroom	0
<s>	was not big but view was nice + there were towels and relaxation area there . </s>	It	0
<s> It was not big but	was nice + there were towels and relaxation area there . </s>	view	1
<s>	was very friendly . </s>	Reception staff	1
<s> I loved	! </s>	rooftop swimming pool	1
<s> Room size was good , but I had impression that	was not cleaned properly · perhaps because we asked and got early check in . </s>	it	0
<s> Bathroom was rather small , but	, which I thought was a great idea . </s>	washbasin was in the room	1
<s> Marriott standard but	was not clean enough </s>	room	0
<s>	· 2 blocks form the beach in the heart of Art Deco district . </s>	Location	1
<s> finally we had to pay 20 Euro for	for a week · that should be included . </s>	internet	0
<s> TV signal was not good and we missed a	. </s>	up to date flat screen	0
<s> And · we stayed without any pension and	were very deficient . </s>	the kitchenware	0
<s> A big and nice appartement · but	of the bed were awfull hard . </s>	the madrasses	0
<s> A super holiday · but :	did not understand much english . </s>	the staff	0
<s> finally we had to pay 20 Euro for internet for a week ·	should be included . </s>	that	0
<s>	was not good and we missed a up to date flat screen . </s>	TV signal	0
<s>	we always will remember with joy and happiness </s>	A stay	1
<s> But · a very relaxing	with nice people and service in top . </s>	stay	1
<s> A big and nice	· but the madrasses of the bed were awfull hard . </s>	appartement	1
<s> A big and nice	· but the madrasses of the bed were awfull hard . </s>	appartement	1
<s> A super	· but : the staff did not understand much english . </s>	holiday	1
<s> But · a very relaxing stay with nice	and service in top . </s>	people	1
<s> But · a very relaxing stay with nice people and	in top . </s>	service	1
<s>	very mediocre , bread too hard , scrambled eggs with melk . </s>	Breakfast	0
<s>	are not up to par . </s>	Beds	0
<s>	are noisy , e.g. when somebody is taking a shower , u will hear the plumbing cooling off for the next hour .. a loud ticking noise . </s>	Rooms	0
<s>	is very sneaky and thus experienced in making money . </s>	This hotel	0
<s>	is very sneaky and thus experienced in making money . </s>	This hotel	0
<s> Executive room is just standard size room , but better looking and incl.	</s>	small fridge	1
<s>	does not talk English very well . </s>	Staff	0
<s> All in all , I would not go	again </s>	there	0
<s> Breakfast very mediocre ,	too hard , scrambled eggs with melk . </s>	bread	0
<s>	is just standard size room , but better looking and incl. small fridge </s>	Executive room	1
<s>	is just standard size room , but better looking and incl. small fridge </s>	Executive room	0
<s> The room was good ,	was very attentive · I said I needed to leave early in the morning to catch a flight ( which would make me lose breakfast ) , and the front desk offered me a takeaway basket with some fruits , cookies and juice so I could eat it on the go , all free of charge . </s>	the service	1
<s> This hotel has a great	, in the heart of Gran Via , and if you need to go somewhere , it is in front of a subway station . </s>	location	1
<s> This hotel has a great	, in the heart of Gran Via , and if you need to go somewhere , it is in front of a subway station . </s>	location	1
<s>	is old , and some might find it needs a restoration , but everything works perfectly . </s>	The design	0
<s>	was good , the service was very attentive · I said I needed to leave early in the morning to catch a flight ( which would make me lose breakfast ) , and the front desk offered me a takeaway basket with some fruits , cookies and juice so I could eat it on the go , all free of charge . </s>	The room	1
<s> This hotel has a great location , in the heart of Gran Via , and if you need to go somewhere ,	is in front of a subway station . </s>	it	1
<s> The design is old , and some might find	needs a restoration , but everything works perfectly . </s>	it	0
<s> The design is old , and some might find it needs a restoration , but	works perfectly . </s>	everything	1
<s> The room was good , the service was very attentive · I said I needed to leave early in the morning to catch a flight ( which would make me lose breakfast ) , and the front desk offered me a	with some fruits , cookies and juice so I could eat it on the go , all free of charge . </s>	takeaway basket	1
<s> The room was good , the service was very attentive · I said I needed to leave early in the morning to catch a flight ( which would make me lose breakfast ) , and the front desk offered me a takeaway basket with some fruits , cookies and juice so I could eat it on the go ,	free of charge . </s>	all	1
<s> Great location , attentive	</s>	staff	1
<s> The only drawback from this hotel is that	is in an old building . </s>	it	0
<s> Great	, attentive staff </s>	location	1
<s> Given	was higher than usual . </s>	the noise level	0
<s> This budget hotel is in a generally OK condition ,	were in a good shape . </s>	the bathroom	1
<s> This budget hotel is in a generally OK condition ,	and the bathroom were in a good shape . </s>	the room	1
<s> This budget	is in a generally OK condition , the room and the bathroom were in a good shape . </s>	hotel	1
<s> This budget	is in a generally OK condition , the room and the bathroom were in a good shape . </s>	hotel	1
<s> The only bad thing was , that	was really poor quality , and they even charged us despite the fact that we had that covered in the reservations . </s>	the breakfast	0
<s> The only bad thing was , that	and the breakfast was really poor quality , and they even charged us despite the fact that we had that covered in the reservations . </s>	the restaurant area	0
<s> Budget	at the Terminale Centrale , Milan </s>	hotel	1
<s>	is located a couple of blocks from the central Railway station in Milan , Italy , called Terminal Centrale . </s>	This hotel	1
<s> City of good	</s>	food	1
<s>	is laying in the real center of Lyon and the old parts of town is all around . </s>	The hotel	1
<s> Very close there are	and you can also find excusive cloth boutiques , antic shops for books and funiture , etc. Afew blocks away there ia also a large walking street with shopping and restaurants and in every corner you will find bars where you can sit down and rest your legs and cool down with a drink ! </s>	lots of narrow old streets with shopping of all kind	1
<s> The hotel is laying in	is all around . </s>	the old parts of town	1
<s> At the hotel ,	were always smiling and helpful . </s>	staff members	1
<s> At the hotel ,	were always smiling and helpful . </s>	staff members	1
<s> Genuine	and people </s>	country	1
<s> Genuine country and	</s>	people	1
<s> If you really want a break from your current lifestyle , it 's a genuine and peaceful	. </s>	destination	1
<s> If you really want a break from your current lifestyle , it 's a genuine and peaceful	. </s>	destination	1
<s> The hotel provides free	on the Strip , rooms are quite spacious and modern . </s>	shuttle taxi to different places	1
<s> The hotel provides free shuttle taxi to different places on the Strip ,	are quite spacious and modern . </s>	rooms	1
<s> The hotel provides free shuttle taxi to different places on the Strip ,	are quite spacious and modern . </s>	rooms	1
<s> Complimentary	served in the lobby was good . </s>	breakfast	1
<s> The price was amazing ,	perfect . </s>	the service	1
<s> We were very satisfied with	. </s>	the hotel	1
<s>	was amazing , the service perfect . </s>	The price	1
<s> The rooms looked very good every day ,	completely done. and then there 's the animation is very well organized for kids and for older people 's show every night. and this girl elina I must thank you for this nice holiday In this great hotel </s>	your room	1
<s> The rooms looked very good every day , your room completely done. and then there 's	is very well organized for kids and for older people 's show every night. and this girl elina I must thank you for this nice holiday In this great hotel </s>	the animation	1
<s> The rooms looked very good every day , your room completely done. and then there 's the animation is very well organized for kids and for older people 's show every night. and this girl elina I must thank you for this nice	In this great hotel </s>	holiday	1
<s> The rooms looked very good every day , your room completely done. and then there 's the animation is very well organized for kids and for older people 's	every night. and this girl elina I must thank you for this nice holiday In this great hotel </s>	show	1
<s> The rooms looked very good every day , your room completely done. and then there 's the animation is very well organized for kids and for older people 's show every night. and this girl elina I must thank you for this nice holiday In this great	</s>	hotel	1
<s> Very good	</s>	hotel	1
<s>	looked very good every day , your room completely done. and then there 's the animation is very well organized for kids and for older people 's show every night. and this girl elina I must thank you for this nice holiday In this great hotel </s>	The rooms	1
<s> In addition ,	is like a toilet trailer that has been placed in the room . </s>	the bathroom	0
<s> Check · in is at a machine which disclose your room card ( key ) and there is thus no	( at least not at night ) . </s>	reception	0
<s>	is at a machine which disclose your room card ( key ) and there is thus no reception ( at least not at night ) . </s>	Check · in	0
<s> Cheap but that is	! </s>	it	1
<s> Cheap but that is	! </s>	it	0
<s> In addition ,	was in quite disgusting condition and the bathroom is like a toilet trailer that has been placed in the room . </s>	the room	0
<s> But if you 're looking for a bed and nothing else ,	is a possibility . </s>	this	0
<s> Very nice	situated in the middle of Paris next to Les Halles metro and RER station . </s>	hotel	1
<s> Very nice	situated in the middle of Paris next to Les Halles metro and RER station . </s>	hotel	1
<s> Very nice	situated in the middle of Paris next to Les Halles metro and RER station . </s>	hotel	1
<s>	are very quiet . </s>	Rooms with a view on other site	1
<s> Near hotel there are many bars , pubs ,	. </s>	clubs	1
<s> Near hotel there are	, pubs , clubs . </s>	many bars	1
<s> Near hotel there are many bars ,	, clubs . </s>	pubs	1
<s>	of the hotel is noise from the fountain situated on square next to the hotel . </s>	The most disadvantage	0
